[2026-08-29 00:37:24] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:25] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:26] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Fallen Angel', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:26] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:27] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:28] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:28] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:29] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:30] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:30] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:31] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:32] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:32] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:33] [INFO   ] [TBCollector] Chest collected -> Name: 'Ancient Warrior's Chest', Player: 'Fallen Angel', Source: 'Level 35 epic Crypt'
[2026-08-29 00:37:34] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:34] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:35] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:36] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:36] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:37] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:38] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:38] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 30 epic Crypt'
[2026-08-29 00:37:39] [INFO   ] [TBCollector] No more 'Open' buttons detected in tab 'Gifts'.
[2026-08-29 00:37:39] [INFO   ] [TBCollector] Tab 'Gifts' finished: 96 collected, 0 incomplete.
[2026-08-29 00:37:39] [INFO   ] [TBCollector] Switching to 'Triumphal Gifts' tab at (1055, 285)...
[2026-08-29 00:37:40] [INFO   ] [TBCollector] Beginning chest collection loop in tab: 'Triumphal Gifts'...
[2026-08-29 00:37:40] [INFO   ] [TBCollector] No more 'Open' buttons detected in tab 'Triumphal Gifts'.
[2026-08-29 00:37:40] [INFO   ] [TBCollector] Tab 'Triumphal Gifts' finished: 0 collected, 0 incomplete.
[2026-08-29 00:37:40] [INFO   ] [TBCollector] Switching back to standard 'Gifts' tab at (805, 285)...
[2026-08-29 00:37:41] [INFO   ] [TBCollector] Database connection closed for 'Crash BR'.
[2026-08-29 00:37:41] [INFO   ] [TBCollector] Summary for 'Crash BR': 96 total chests collected (96 Gifts + 0 Triumphal Gifts), 0 incomplete/errors.
[2026-08-29 00:37:41] [INFO   ] [TBCollector] Completed collection for 'Crash BR'.
[2026-08-29 00:37:41] [INFO   ] [TBCollector] === Starting Account #2 [account_university]: 'Cash BR' ===
[2026-08-29 00:37:41] [INFO   ] [TBCollector] Ensuring clean main screen state (closing any open modals)...
[2026-08-29 00:37:42] [INFO   ] [TBCollector] Waiting up to 6.0s to detect and close any store popups...
[2026-08-29 00:37:49] [INFO   ] [TBCollector] Checking active account in area (711, 106, 931, 126) -> Detected: '| Crash BR' (Clean: '| crash br'), Target: 'Cash BR' (Clean: 'cash br')
[2026-08-29 00:37:49] [INFO   ] [TBCollector] Account 'Cash BR' active check: False
[2026-08-29 00:37:49] [INFO   ] [TBCollector] Opening Account Menu at (1700, 54)...
[2026-08-29 00:37:50] [INFO   ] [TBCollector] Ensuring accounts list is scrolled to the top...
[2026-08-29 00:37:53] [INFO   ] [TBCollector] Searching account list (View #1) for 'Cash BR'...
